super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,unitid,year,fips_ipeds,slevel,fourcat,public,private,forprofit,selective,more_selective,non_selective,total_enrollment,col_white,mkt_white,dif_white,col_hispa,mkt_hispa,dif_hispa,col_black,mkt_black,dif_black,col_asian,mkt_asian,dif_asian,col_amind,mkt_amind,dif_amind,col_pacis,mkt_pacis,dif_pacis,col_twora,mkt_twora,dif_twora
2206,Regis College,Boston,MA,86900,45200,8.6421032,0.27439323,27.295357,0,2.3588927,0,6.7174087,8.4804201,146,167598,2016,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1226,49.67374,64.41238,-14.73865,11.58238,13.15077,-1.568388,17.29201,8.205372,9.086635,4.15987,5.62577,-1.4659,0,0.2969391,-0.2969391,0.0815661,0.0558443,0.0257218,1.141925,3.528208,-2.386283
2206,Regis College,Boston,MA,86900,45200,8.6421032,0.27439323,27.295357,0,2.3588927,0,6.7174087,8.4804201,146,167598,2017,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,965,50.15544,64.02224,-13.86679,14.81865,13.45459,1.364063,18.75648,8.208764,10.54771,3.005182,5.744153,-2.738972,0,0.3030942,-0.3030942,0.1036269,0.0600484,0.0435786,1.036269,3.646213,-2.609943
4072,Northwood University,Saginaw,MI,86000,45400,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673,171492,2009,Michigan,4-year,Private Selective,0,1,0,1,0,0,3368,66.53801,70.1585,-3.620493,2.998812,5.037907,-2.039095,13.92518,17.26806,-3.34288,1.306413,2.942966,-1.636552,0.6235154,0.4317309,0.1917845,NA,0.0405565,NA,NA,2.179456,NA
4072,Northwood University,Saginaw,MI,86000,45400,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673,171492,2016,Michigan,4-year,Private Selective,0,1,0,1,0,0,2987,60.62939,67.77089,-7.141495,5.959157,5.606845,0.3523115,10.14396,17.26018,-7.116226,0.8034818,4.136339,-3.332857,0.4352193,0.3856236,0.0495957,0.3347841,0.0379236,0.2968604,1.339136,3.628694,-2.289558
4072,Northwood University,Saginaw,MI,86000,45400,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673,171492,2017,Michigan,4-year,Private Selective,0,1,0,1,0,0,2880,56.90972,67.48392,-10.5742,5.625,5.783724,-0.1587242,3.229167,16.99711,-13.76795,0.7638889,4.302907,-3.539018,0.2430556,0.3612497,-0.1181942,0.1736111,0.0517973,0.1218138,7.708333,3.758435,3.949898
4072,Northwood University,Saginaw,MI,86000,45400,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673,227243,2009,Texas,4-year,Private Non-Selective,0,1,0,0,0,1,891,29.40516,44.26483,-14.85967,22.33446,26.40939,-4.074935,35.69024,14.27445,21.41579,2.469136,2.682315,-0.2131796,1.010101,0.5906192,0.4194818,NA,0.1271196,NA,NA,1.912573,NA
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2009,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1421,86.20689,58.60026,27.60664,1.970443,4.886672,-2.916229,6.896552,30.93487,-24.03831,0.5629838,1.026628,-0.4636441,1.266714,0.6749391,0.5917745,NA,0.0298604,NA,0.140746,1.788778,-1.648032
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2010,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1482,88.12415,58.88578,29.23837,0.7422402,6.170154,-5.427914,6.545209,27.2205,-20.67529,0.4723347,1.25164,-0.7793054,1.079622,1.064153,0.0154691,0.1349528,0.0883917,0.0465611,0.1349528,1.976038,-1.841085
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2011,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1570,86.30573,59.6067,26.69903,2.993631,6.179226,-3.185596,6.178344,27.87018,-21.69184,0.6369427,1.240869,-0.6039261,1.210191,0.856782,0.3534091,0.0636943,0.0320944,0.0315998,0.0636943,2.136374,-2.072679
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2012,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1503,86.09447,59.35752,26.73695,3.127079,6.363123,-3.236044,6.719893,27.89788,-21.17798,0.7318696,1.310992,-0.5791222,1.197605,0.929052,0.2685528,0.0665336,0.0283944,0.0381392,0.0665336,2.053056,-1.986522
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2013,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1513,84.33575,59.4123,24.92346,3.899537,6.206892,-2.307354,7.997356,28.13146,-20.13411,1.057502,1.301512,-0.2440107,0.6609386,0.9514265,-0.2904879,0.1321877,0.0236639,0.1085239,0,2.133924,-2.133924
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2014,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1455,84.26117,59.16187,25.0993,3.986254,6.255432,-2.269178,7.90378,28.26504,-20.36126,0.8934708,1.267565,-0.3740947,0.6872852,0.9261642,-0.2388789,0.0687285,0.0257268,0.0430017,0,2.266043,-2.266043
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2015,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1471,84.97621,58.81615,26.16006,3.942896,6.208474,-2.265578,7.273963,28.40183,-21.12786,0.7477906,1.340728,-0.5929375,0.6118287,0.9378803,-0.3260516,0.1359619,0.020632,0.11533,0.067981,2.473388,-2.405407
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2016,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1477,83.88625,58.14393,25.74232,4.265403,6.248045,-1.982642,7.921463,28.60436,-20.6829,0.8801625,1.372405,-0.4922425,0.6093433,0.9784316,-0.3690884,0.0677048,0.0523658,0.015339,0.1354096,2.638321,-2.502912
1102,Ouachita Baptist University,Hot Springs,AR,88300,40000,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,107512,2017,Arkansas,4-year,Private Selective,0,1,0,1,0,0,1513,81.55981,57.58042,23.97939,4.62657,6.663635,-2.037066,7.997356,28.30731,-20.30995,0.462657,1.369313,-0.9066561,0.3965631,0.9057714,-0.5092083,0.1982816,0.0717513,0.1265303,2.379379,2.798656,-0.4192771
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2009,Mississippi,4-year,Private Selective,0,1,0,1,0,0,1072,1.026119,50.29768,-49.27156,0.2798508,3.314012,-3.034161,96.54851,42.88977,53.65874,0.0932836,0.8655322,-0.7722486,0,0.2449307,-0.2449307,NA,0.0686799,NA,NA,1.0128219999999999,NA
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2010,Mississippi,4-year,Private Selective,0,1,0,1,0,0,960,0.9375001,52.53336,-51.59587,0.2083333,4.43535,-4.227017,91.97916,37.757,54.22217,0.4166667,0.97217,-0.5555033,0.1041667,0.4271826,-0.323016,0,0.0490853,-0.0490853,0,1.261633,-1.261633
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2011,Mississippi,4-year,Private Selective,0,1,0,1,0,0,922,1.193059,53.08495,-51.89189,0,4.316786,-4.316786,93.38395,38.29999,55.08397,0.2169197,1.008531,-0.7916113,0,0.4372294,-0.4372294,0,0.0290348,-0.0290348,0,1.327914,-1.327914
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2012,Mississippi,4-year,Private Selective,0,1,0,1,0,0,934,0.7494646,52.71084,-51.96138,0.1070664,4.350096,-4.24303,95.28908,38.44189,56.84719,0.2141328,1.092085,-0.8779521,0,0.4732087,-0.4732087,0,0.0406971,-0.0406971,0,1.37528,-1.37528
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2013,Mississippi,4-year,Private Selective,0,1,0,1,0,0,922,0.3253796,52.49186,-52.16648,0,4.243154,-4.243154,95.44469,38.80103,56.64366,0.1084599,1.078447,-0.9699876,0,0.4129692,-0.4129692,0,0.0358741,-0.0358741,0,1.384072,-1.384072
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2014,Mississippi,4-year,Private Selective,0,1,0,1,0,0,963,0.4153686,52.19714,-51.78177,0,4.245807,-4.245807,95.95016,39.0157,56.93446,0.2076843,1.12276,-0.9150755,0,0.4207931,-0.4207931,0,0.0511476,-0.0511476,0,1.367716,-1.367716
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2015,Mississippi,4-year,Private Selective,0,1,0,1,0,0,856,0.4672897,51.94588,-51.47859,0,4.230846,-4.230846,96.72897,39.25666,57.47231,0,1.111179,-1.111179,0,0.3546021,-0.3546021,0,0.0476497,-0.0476497,0,1.525066,-1.525066
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2016,Mississippi,4-year,Private Selective,0,1,0,1,0,0,1004,0.5976096,51.75769,-51.16008,0,4.198071,-4.198071,95.61753,39.58174,56.03579,0,1.008323,-1.008323,0,0.3593134,-0.3593134,0.0996016,0.0328435,0.0667581,0,1.562452,-1.562452
2433,Rust College,Memphis,MS,33000,22500,35.50602,0.0505221,6.6104283,0.020920459,2.3471,0.0074280221,-5.797339,-6.8820181,174.5,176318,2017,Mississippi,4-year,Private Selective,0,1,0,1,0,0,860,0.5813953,51.40956,-50.82817,0,4.205229,-4.205229,95.81396,39.47839,56.33556,0,1.003155,-1.003155,0,0.3414028,-0.3414028,0,0.0287347,-0.0287347,0,1.816263,-1.816263
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2009,Georgia,4-year,Private More Selective,0,1,0,0,1,0,978,48.26176,56.30014,-8.038381,5.419223,16.44,-11.02077,23.10838,13.44255,9.665831,4.192229,3.881866,0.3103629,0.204499,0.9107943,-0.7062953,NA,0.1856986,NA,1.533742,2.390635,-0.8568923
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2010,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1053,44.91928,51.90236,-6.983075,5.603039,18.20265,-12.59961,24.40646,13.42144,10.98502,3.51377,4.491367,-0.977597,0.4748338,1.032498,-0.5576646,0.379867,0.2160434,0.1638236,1.899335,3.166206,-1.266871
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2011,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1068,41.57303,53.48742,-11.91438,7.771535,18.24791,-10.47637,23.97004,13.61896,10.35108,3.838951,4.558177,-0.7192265,0.3745318,0.9117832,-0.5372513,0.1872659,0.2096741,-0.0224081,1.404494,2.823874,-1.41938
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2012,Georgia,4-year,Private More Selective,0,1,0,0,1,0,996,35.44177,53.04508,-17.60331,8.232932,18.57314,-10.34021,20.38153,13.83024,6.551284,3.514056,4.625694,-1.111638,0.2008032,0.9174007,-0.7165975,0.1004016,0.2086672,-0.1082656,2.108434,3.018641,-0.9102078
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2013,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1020,34.90196,52.51993,-17.61797,10.09804,18.85725,-8.759213,18.43137,13.96105,4.470326,3.921569,4.646104,-0.724535,0.2941177,0.9122651,-0.6181475,0,0.2046767,-0.2046767,2.156863,3.215763,-1.058901
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2014,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1064,33.83459,51.97114,-18.13656,10.52632,19.11585,-8.589533,18.79699,14.0614,4.735593,4.041353,4.740025,-0.6986711,0.2819549,0.9066389,-0.624684,0,0.2055962,-0.2055962,2.725564,3.368567,-0.64300330000000006
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2015,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1140,33.59649,51.50859,-17.9121,9.736842,19.33623,-9.599392,18.33333,14.11213,4.221207,3.508772,4.845212,-1.33644,0.1754386,0.9010898,-0.7256512,0.0877193,0.2055603,-0.117841,2.894737,3.514841,-0.620104
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2016,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1183,34.57312,51.07314,-16.50001,10.05917,19.55661,-9.497434,20.62553,14.08411,6.541419,3.634827,4.908822,-1.273995,0.0845309,0.8972656,-0.8127348,0.0845309,0.2044138,-0.119883,2.282333,3.661083,-1.37875
1586,Oglethorpe University,Atlanta,GA,98600,42700,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,140696,2017,Georgia,4-year,Private More Selective,0,1,0,0,1,0,1232,37.58117,50.56486,-12.98369,10.63312,19.88229,-9.249173,24.10714,13.99065,10.1165,4.058442,5.012971,-0.95453,0.8116883,0.8953819,-0.0836936,0.1623377,0.2084886,-0.0461509,1.785714,3.753396,-1.967682
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2009,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1319,88.40031,52.3528,36.0475,3.48749,17.2277,-13.74021,4.852161,13.21828,-8.366123,1.66793,5.763509,-4.095579,0.3032601,0.2471962,0.0560638,NA,0.0508008,NA,0.3790751,2.135818,-1.756743
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2010,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1267,85.47751,47.98972,37.48779,4.025257,19.19169,-15.16643,5.998422,13.49792,-7.499502,1.815312,6.693868,-4.878557,0.4735596,0.4784741,-0.0049144,0.0789266,0.0583922,0.0205344,1.104972,3.236943,-2.13197
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2011,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1300,81.61538,48.92448,32.69091,6.153846,18.96384,-12.81,7.384615,13.29215,-5.907535,1.846154,6.74481,-4.898656,0.5384615,0.2885997,0.2498618,0.2307692,0.0538613,0.1769079,1.461538,2.654939,-1.193401
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2012,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1175,82.38298,65.02386,17.35911,6.468085,13.03486,-6.566771,5.957447,8.487014,-2.529567,1.617021,5.03354,-3.416519,0.5957447,0.2432826,0.3524621,0.2553191,0.0465874,0.2087318,2.042553,2.869645,-0.8270914
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2013,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1260,81.50794,64.38055,17.12738,7.301588,13.35244,-6.050854,5.555556,8.592741,-3.037186,1.428571,5.046683,-3.618112,0.3968254,0.2432409,0.1535845,0.2380953,0.0468545,0.1912407,2.777778,3.100879,-0.323101
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2014,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1312,81.17377,63.80341,17.37037,6.783537,13.63634,-6.852805,6.021341,8.613484,-2.592143,1.448171,5.231696,-3.783525,0.2286585,0.2352748,-0.0066163,0.152439,0.052451,0.0999881,3.353659,3.23524,0.1184188
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2015,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1256,80.97134,63.29991,17.67142,6.050955,13.86471,-7.813749,6.847134,8.686289,-1.839155,1.433121,5.418727,-3.985606,0.0796178,0.2506266,-0.1710087,0,0.0516966,-0.0516966,3.742038,3.342707,0.399331
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2016,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1256,79.93631,63.07658,16.85973,6.767516,14.03115,-7.263634,7.404459,8.730357,-1.325899,1.194268,5.477895,-4.283627,0,0.2764026,-0.2764026,0,0.0533817,-0.0533817,3.264331,3.454704,-0.1903731
2197,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222,167260,2017,Massachusetts,4-year,Private Selective,0,1,0,1,0,0,1308,77.67584,62.74298,14.93286,8.256881,14.25603,-5.999145,7.415902,8.671095,-1.255193,1.376147,5.636571,-4.260425,0,0.2795311,-0.2795311,0,0.0570325,-0.0570325,3.746177,3.546798,0.1993794
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2009,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1930,69.48186,56.30014,13.18173,4.196891,16.44,-12.24311,5.854922,13.44255,-7.587631,7.046632,3.881866,3.164766,0.1036269,0.9107943,-0.8071673,NA,0.1856986,NA,NA,2.390635,NA
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2010,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1876,68.4968,51.90236,16.59445,5.490405,18.20265,-12.71225,7.622601,13.42144,-5.798839,7.356077,4.491367,2.864709,0.3198294,1.032498,-0.712669,0.1066098,0.2160434,-0.1094336,0,3.166206,-3.166206
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2011,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1807,69.45213,53.48742,15.96472,5.368013,18.24791,-12.87989,7.415606,13.61896,-6.203352,8.190372,4.558177,3.632193,0.9407858,0.9117832,0.0290027,0.166021,0.2096741,-0.043653,0,2.823874,-2.823874
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2012,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1773,68.69713,53.04508,15.65204,5.865764,18.57314,-12.70737,6.937394,13.83024,-6.892849,7.670615,4.625694,3.044921,0.1692047,0.9174007,-0.7481959,0.0564016,0.2086672,-0.1522656,3.327693,3.018641,0.3090516
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2013,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1710,67.54386,52.51993,15.02393,6.374269,18.85725,-12.48298,5.555556,13.96105,-8.405492,9.064327,4.646104,4.418223,0.1754386,0.9122651,-0.7368265,0.0584795,0.2046767,-0.1461971,3.274854,3.215763,0.0590906
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2014,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1611,67.65984,51.97114,15.68869,6.207325,19.11585,-12.90852,6.021105,14.0614,-8.040294,9.621353,4.740025,4.881329,0.1862197,0.9066389,-0.7204192,0,0.2055962,-0.2055962,3.165736,3.368567,-0.2028316
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2015,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1706,67.40915,51.50859,15.90056,6.565064,19.33623,-12.77117,6.740914,14.11213,-7.371212,9.144197,4.845212,4.298985,0.1172333,0.9010898,-0.7838565,0.0586166,0.2055603,-0.1469436,3.985932,3.514841,0.4710913
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2016,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1752,66.15297,51.07314,15.07983,7.248858,19.55661,-12.30775,7.191781,14.08411,-6.892329,9.303654,4.908822,4.394832,0.1712329,0.8972656,-0.7260327,0.0570776,0.2044138,-0.1473362,4.337899,3.661083,0.6768167
2208,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333333333,167783,2017,Massachusetts,4-year,Private More Selective,0,1,0,0,1,0,1708,64.87119,50.56486,14.30633,6.030445,19.88229,-13.85184,6.381733,13.99065,-7.608913,9.894614,5.012971,4.881642,0.058548,0.8953819,-0.836834,0.175644,0.2084886,-0.0328445,4.918033,3.753396,1.164637
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2009,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1684,58.25416,56.30014,1.954019,10.45131,16.44,-5.988692,7.660332,13.44255,-5.782221,5.225653,3.881866,1.343787,0,0.9107943,-0.9107943,NA,0.1856986,NA,1.543943,2.390635,-0.8466916
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2010,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1715,55.5102,51.90236,3.607851,13.46939,18.20265,-4.733264,9.037901,13.42144,-4.383539,4.781341,4.491367,0.289974,0.1749271,1.032498,-0.8575712,0,0.2160434,-0.2160434,1.690962,3.166206,-1.475244
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2011,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1676,57.04057,53.48742,3.553158,13.90215,18.24791,-4.34576,9.367542,13.61896,-4.251416,4.892601,4.558177,0.3344238,0.2983294,0.9117832,-0.6134538,0,0.2096741,-0.2096741,1.968974,2.823874,-0.8549005
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2012,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1582,57.14286,53.04508,4.097777,14.34893,18.57314,-4.224214,10.11378,13.83024,-3.716463,4.677623,4.625694,0.0519291,0.1264223,0.9174007,-0.7909784,0,0.2086672,-0.2086672,2.465234,3.018641,-0.5534075
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2013,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1453,56.15967,52.51993,3.63974,14.38403,18.85725,-4.47322,10.73641,13.96105,-3.22464,4.748796,4.646104,0.1026917,0.0688231,0.9122651,-0.843442,0.0688231,0.2046767,-0.1358535,2.615279,3.215763,-0.6004845
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2014,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1356,54.49852,51.97114,2.52738,12.0944,19.11585,-7.021453,10.17699,14.0614,-3.884408,6.120944,4.740025,1.38092,0.2212389,0.9066389,-0.6853999,0.0737463,0.2055962,-0.1318499,3.613569,3.368567,0.2450019
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2015,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1346,56.24072,51.50859,4.732126,9.955423,19.33623,-9.380811,9.806835,14.11213,-4.305292,5.720654,4.845212,0.8754417,0.0742942,0.9010898,-0.8267956,0.0742942,0.2055603,-0.1312661,4.086181,3.514841,0.5713403
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2016,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1407,55.08174,51.07314,4.008603,10.8742,19.55661,-8.682405,9.239516,14.08411,-4.844593,5.685856,4.908822,0.7770348,0,0.8972656,-0.8972656,0.0710732,0.2044138,-0.1333406,4.619758,3.661083,0.9586755
2603,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666666666667,184348,2017,New Jersey,4-year,Private More Selective,0,1,0,0,1,0,1404,55.05698,50.56486,4.492116,12.89174,19.88229,-6.990552,7.478633,13.99065,-6.512014,5.413105,5.012971,0.4001338,0,0.8953819,-0.8953819,0,0.2084886,-0.2084886,4.700855,3.753396,0.9474587
1717,MacMurray College,Jacksonville,IL,75500,38600,10.306915,0.1059342,22.33552,1.9872808,2.302103,0.20482735,5.016017,10.218029,147.6666666666667,146825,2009,Illinois,4-year,Private Selective,0,1,0,1,0,0,507,71.99211,77.16215,-5.170035,3.944773,3.511097,0.4336759,14.99014,14.59972,0.3904209,1.183432,1.608447,-0.4250154,0.1972387,0.1879822,0.0092565,NA,0.0743077,NA,NA,1.619861,NA
